"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID","SYMBOL","GENENAME","ENTREZID","Direction"
1.55761,6.52559166666667,9.94756012126557,9.49058579175932e-05,0.00136275583960064,1.68290360610242,"8146024","ADAM32","ADAM metallopeptidase domain 32","203102","Upregulated"
1.229825,9.13985166666667,9.94666191855625,9.49513033568633e-05,0.00136275583960064,1.68235806863426,"7986359","IGF1R","insulin like growth factor 1 receptor","3480","Upregulated"
-1.56546,6.93321,-9.93842780125262,9.53691065693298e-05,0.0013675732736602,1.67735477833753,"8035465","ISYNA1","inositol-3-phosphate synthase 1","51477","Downregulated"
-1.204745,6.99309666666667,-9.93726529695822,9.54282659148707e-05,0.00136773191102258,1.67664809130204,"8074939","CHCHD10","coiled-coil-helix-coiled-coil-helix domain containing 10","400916","Downregulated"
2.746195,6.00896166666667,9.93659644923048,9.54623227683119e-05,0.00136773191102258,1.67624146298779,"8170273","MAGEC1","MAGE family member C1","9947","Upregulated"
-1.221675,6.61506166666667,-9.92651351122332,9.59774617187186e-05,0.00137393015599663,1.67010837114617,"7997128","IL34","interleukin 34","146433","Downregulated"
-1.151815,3.04838833333333,-9.92358688137945,9.61275929024702e-05,0.0013743067672278,1.66832710485938,"7982040","SNORD115-1","small nucleolar RNA, C/D box 115-1","338433","Downregulated"
-1.151815,3.04838833333333,-9.92358688137945,9.61275929024702e-05,0.0013743067672278,1.66832710485938,"7982042","SNORD115-1","small nucleolar RNA, C/D box 115-1","338433","Downregulated"
-1.151815,3.04838833333333,-9.92358688137945,9.61275929024702e-05,0.0013743067672278,1.66832710485938,"7982044","SNORD115-1","small nucleolar RNA, C/D box 115-1","338433","Downregulated"
1.34276,6.526,9.9173926156962,9.64462564075482e-05,0.00137827081527988,1.66455538569863,"8016444","HOXB3","homeobox B3","3213","Upregulated"
1.282025,10.2339916666667,9.91538110034218,9.65500046692103e-05,0.00137888305043308,1.66333008561734,"7960730","LPCAT3","lysophosphatidylcholine acyltransferase 3","10162","Upregulated"
1.1625,11.3147166666667,9.91495648940981,9.65719216028452e-05,0.00137888305043308,1.66307140693431,"7961230","YBX3","Y-box binding protein 3","8531","Upregulated"
1.38546,10.1542183333333,9.91206140423956,9.67215111962551e-05,0.00138042698598444,1.66130740340781,"7893782",NA,NA,NA,"Upregulated"
1.2209,8.77716,9.91099029173701,9.67769245459925e-05,0.00138062607395369,1.66065464090409,"8010243","SYNGR2","synaptogyrin 2","9144","Upregulated"
-1.04828,7.722165,-9.90691345677993,9.69881774805352e-05,0.00138304725720316,1.65816950750769,"8129458","ARHGAP18","Rho GTPase activating protein 18","93663","Downregulated"
-1.06113,6.37816833333333,-9.90461295389716,9.7107623017059e-05,0.00138415775838999,1.65676675432013,"8144448","FAM90A10","family with sequence similarity 90 member A10","441328","Downregulated"
1.523645,8.70879,9.90291819909536,9.7195727430784e-05,0.00138480195506905,1.65573316501167,"8100328","USP46","ubiquitin specific peptidase 46","64854","Upregulated"
-1.4821,8.333925,-9.90214419481387,9.72359963645806e-05,0.00138480195506905,1.65526106329819,"7984353","SMAD6","SMAD family member 6","4091","Downregulated"
1.095705,9.64024666666667,9.90095661615272,9.72978202299418e-05,0.00138509000435929,1.65453663536499,"7932109","SEPHS1","selenophosphate synthetase 1","22929","Upregulated"
-1.11526,9.04074,-9.89888441628133,9.74058066594499e-05,0.00138603467706825,1.65327238845067,"8017850","WIPI1","WD repeat domain, phosphoinositide interacting 1","55062","Downregulated"
1.08315,8.76276666666667,9.8956854884558,9.75727848362462e-05,0.0013877058111974,1.65132023569635,"8063949","MRGBP","MRG domain binding protein","55257","Upregulated"
-2.04239,7.749255,-9.89503841782859,9.76066014903539e-05,0.0013877058111974,1.65092528703031,"8077970","FBLN2","fibulin 2","2199","Downregulated"
2.127125,5.938455,9.89216376163654,9.77570003694179e-05,0.00138832016880384,1.64917040556688,"8086222","SCN5A","sodium voltage-gated channel alpha subunit 5","6331","Upregulated"
1.393255,5.83008,9.89182157359362,9.7774921345828e-05,0.00138832016880384,1.64896147917315,"8124622","ZNF311","zinc finger protein 311","282890","Upregulated"
1.393255,5.83008,9.89182157359362,9.7774921345828e-05,0.00138832016880384,1.64896147917315,"8178275","ZNF311","zinc finger protein 311","282890","Upregulated"
1.069775,7.89386333333333,9.89102615667312,9.78165935674028e-05,0.00138832016880384,1.64847580293138,"8151587","RBIS","ribosomal biogenesis factor","401466","Upregulated"
-1.013725,10.1596866666667,-9.88862836104916,9.79423409966267e-05,0.00138930382438606,1.64701150205033,"8158317","SPTAN1","spectrin alpha, non-erythrocytic 1","6709","Downregulated"
1.2203,8.20852,9.88805421599453,9.7972478933958e-05,0.00138930382438606,1.64666082985135,"7903239","AGL","amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase","178","Upregulated"
1.62218,8.38594,9.88731928691394,9.80110725735905e-05,0.00138930382438606,1.64621192711373,"7953981","ETV6","ETS variant transcription factor 6","2120","Upregulated"
-1.081155,6.77669333333333,-9.88610586086,9.80748327012028e-05,0.00138961604444764,1.64547068430435,"7950864","ME3","malic enzyme 3","10873","Downregulated"
1.05208,9.16502166666667,9.88324058774677,9.82255829092368e-05,0.00139116003153078,1.6437200408895,"8106280","HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase","3156","Upregulated"
1.96876,5.62072166666667,9.87958178561239,9.84184776509817e-05,0.00139270720371642,1.64148386600166,"8104107","TRIML2","tripartite motif family like 2","205860","Upregulated"
1.269455,8.77397833333333,9.87732824798283,9.85375065888495e-05,0.00139379921703013,1.64010616752919,"8075106","TPST2","tyrosylprotein sulfotransferase 2","8459","Upregulated"
1.14892,9.53812333333333,9.87374505705316,9.87271134300263e-05,0.00139485226768497,1.63791497622876,"7979551","PPP2R5E","protein phosphatase 2 regulatory subunit B'epsilon","5529","Upregulated"
-1.4338,7.50196333333333,-9.86852906058469,9.9003885485894e-05,0.00139802051527727,1.63472395224961,"7893442",NA,NA,NA,"Downregulated"
1.77758,8.046265,9.86255210359876,9.93221537145964e-05,0.00140192020018436,1.63106543547457,"8131709","SP4","Sp4 transcription factor","6671","Upregulated"
-1.1737,10.96085,-9.86125910715558,9.93911623062675e-05,0.0014022998014033,1.63027371283188,"7984771","LOXL1","lysyl oxidase like 1","4016","Downregulated"
1.06794,6.70136,9.85872870167398,9.952637527167e-05,0.00140361275621381,1.62872402153828,"8173232","AMER1","APC membrane recruitment protein 1","139285","Upregulated"
1.580025,6.19141,9.85502046565655,9.97249153320141e-05,0.00140581731829385,1.62645231661501,"8115261","CCDC69","coiled-coil domain containing 69","26112","Upregulated"
1.03571,7.255845,9.85344981673363,9.98091481542231e-05,0.00140640931277663,1.62548987753778,"8100603","CENPC","centromere protein C","1060","Upregulated"
1.075205,8.02782,9.85071557738549,9.99559823944122e-05,0.00140660463649029,1.62381408584558,"8125360","PBX2","PBX homeobox 2","5089","Upregulated"
-1.447725,7.78091166666667,-9.85029696202219,9.99784852186002e-05,0.00140660463649029,1.62355748142653,"8059580","DNER","delta/notch like EGF repeat containing","92737","Downregulated"
1.154595,5.42693333333333,9.85004585340234,9.99919865024633e-05,0.00140660463649029,1.62340355099164,"8103695","MFAP3L","microfibril associated protein 3 like","9848","Upregulated"
1.250265,8.66127666666667,9.84850958083593,0.000100074633328144,0.00140717274743547,1.62246173021117,"8017186","HEATR6","HEAT repeat containing 6","63897","Upregulated"
-1.293355,6.86763166666667,-9.84619659448236,0.000100199215952867,0.00140776066547469,1.62104347950906,"7977409","CRIP1","cysteine rich protein 1","1396","Downregulated"
1.10428,5.77158,9.84616345186626,0.000100201002407875,0.00140776066547469,1.62102315521584,"7990774","RASGRF1","Ras protein specific guanine nucleotide releasing factor 1","5923","Upregulated"
1.01895,8.00509166666667,9.84240048754442,0.000100404076662489,0.00141001878558873,1.61871514553664,"8013135","SREBF1","sterol regulatory element binding transcription factor 1","6720","Upregulated"
-1.42301,7.625475,-9.84111312303308,0.000100473661927064,0.0014104011472114,1.61792535126482,"7895114",NA,NA,NA,"Downregulated"
-1.244975,7.98928166666667,-9.83715905152783,0.000100687742760872,0.00141281069140698,1.61549893178207,"8086572","FYCO1","FYVE and coiled-coil domain autophagy adaptor 1","79443","Downregulated"
-2.089735,5.15311,-9.8347564916387,0.000100818082750135,0.00141404368211088,1.6140241502191,"8176709","TXLNGY","taxilin gamma Y-linked (pseudogene)","246126","Downregulated"
1.61528,8.369785,9.83389926485632,0.000100864635520942,0.0014141009553435,1.6134978700943,"7932041","UPF2","UPF2 regulator of nonsense mediated mRNA decay","26019","Upregulated"
1.080745,10.3238683333333,9.8281712400983,0.000101176349962191,0.00141727762923477,1.60998013569746,"8152323","EIF3E","eukaryotic translation initiation factor 3 subunit E","3646","Upregulated"
1.0458,11.4041,9.82644292967021,0.000101270624659185,0.00141800167757649,1.60891835467016,"7892599",NA,NA,NA,"Upregulated"
2.40935,6.1189,9.82178958293402,0.000101524964033352,0.00142096541715785,1.60605871460504,"8023267","MYO5B","myosin VB","4645","Upregulated"
1.00276,7.53571166666667,9.8186552618761,0.000101696699203631,0.00142277100562324,1.60413184882357,"7956026","GDF11","growth differentiation factor 11","10220","Upregulated"
1.90133,6.49845333333333,9.81318428671823,0.000101997279761449,0.00142637691063291,1.60076710640797,"8152812","LRATD2","LRAT domain containing 2","157638","Upregulated"
-1.015525,8.67120666666667,-9.81121075218608,0.000102105962867438,0.00142677322414805,1.59955291605473,"8144184","ESYT2","extended synaptotagmin 2","57488","Downregulated"
-1.46033,6.43818333333333,-9.810618607815,0.000102138598871408,0.00142677322414805,1.59918856244844,"8121277","CRYBG1","crystallin beta-gamma domain containing 1","202","Downregulated"
1.208435,9.41938833333333,9.81033618239229,0.000102154169035317,0.00142677322414805,1.59901477537689,"7900576","PPIH","peptidylprolyl isomerase H","10465","Upregulated"
-1.86377,5.30046666666667,-9.80933008794952,0.000102209657793022,0.00142694967527641,1.59839564906827,"8161892","GNA14","G protein subunit alpha 14","9630","Downregulated"
1.018385,9.55957833333333,9.80743421905305,0.000102314315906397,0.00142781214448252,1.59722881461749,"8063566","RAE1","ribonucleic acid export 1","8480","Upregulated"
1.413665,7.46121333333333,9.80106646157687,0.000102666756548037,0.00143192262265311,1.59330815097005,"8153838","RECQL4","RecQ like helicase 4","9401","Upregulated"
1.34605,8.736205,9.79973210455253,0.000102740790178571,0.00143192262265311,1.59248627634004,"7933877","JMJD1C","jumonji domain containing 1C","221037","Upregulated"
-1.31321,9.45971,-9.79911764976503,0.000102774902764419,0.00143192262265311,1.59210777792145,"7949503","EFEMP2","EGF-like fibulin extracellular matrix protein 2","30008","Downregulated"
1.00095,8.623675,9.7988298455469,0.00010279088530509,0.00143192262265311,1.59193048553185,"7989975","CLN6","CLN6 transmembrane ER protein","54982","Upregulated"
1.14416,7.59361833333333,9.79823572247246,0.000102823887760567,0.00143192262265311,1.59156447992575,"7995292","SLC6A8","solute carrier family 6 member 8","6535","Upregulated"
1.6392,5.95271666666667,9.79222389930372,0.000103158532557133,0.00143573448711476,1.58785976147939,"7960438","ANO2","anoctamin 2","57101","Upregulated"
1.29371,6.38126,9.79177002015305,0.000103183849225624,0.00143573448711476,1.58757997674003,"8160771","KIF24","kinesin family member 24","347240","Upregulated"
1.00867,9.28424333333333,9.78752290292263,0.000103421099681467,0.00143783396914146,1.58496133514143,"8073522","SREBF2","sterol regulatory element binding transcription factor 2","6721","Upregulated"
1.0342,9.02110666666667,9.7864795132559,0.000103479482727782,0.00143804521552043,1.58431784978099,"7948420","FABP5","fatty acid binding protein 5","2171","Upregulated"
1.78666,7.3584,9.78427548166272,0.000103602936607216,0.00143916019199435,1.58295835454708,"8111960","C5orf34","chromosome 5 open reading frame 34","375444","Upregulated"
1.057115,9.73622833333333,9.78078049779642,0.000103799054043425,0.00144128319536444,1.58080198129096,"8180393","POLR2M","RNA polymerase II subunit M","81488","Upregulated"
-1.064795,8.88508333333333,-9.77736414828989,0.000103991179283992,0.00144274762359128,1.57869342469276,"7964745","TMBIM4","transmembrane BAX inhibitor motif containing 4","51643","Downregulated"
1.008315,9.58718333333333,9.77520707918721,0.00010411270084317,0.00144298981123521,1.57736173407272,"8022342","AFG3L2","AFG3 like matrix AAA peptidase subunit 2","10939","Upregulated"
1.20516,7.63638,9.7747469105187,0.000104138646616759,0.00144298981123521,1.57707760808676,"8134621","ZKSCAN5","zinc finger with KRAB and SCAN domains 5","23660","Upregulated"
1.16062,7.82128833333333,9.77118192937967,0.000104339908338675,0.00144517717468921,1.57487602451455,"8055645","ORC4","origin recognition complex subunit 4","5000","Upregulated"
1.40716,8.96722,9.76712629911744,0.000104569423814142,0.00144775388970457,1.57237051873477,"8063315","DDX27","DEAD-box helicase 27","55661","Upregulated"
-1.536635,6.17483833333333,-9.75548002002874,0.000105231801493851,0.00145631890870355,1.56517019108516,"7954729","FGD4","FYVE, RhoGEF and PH domain containing 4","121512","Downregulated"
-1.23234,9.20179,-9.75247604553395,0.000105403447630295,0.00145808832394929,1.56331167021422,"7907657","RALGPS2","Ral GEF with PH domain and SH3 binding motif 2","55103","Downregulated"
-1.002675,9.17405166666667,-9.75009548297786,0.000105539705080726,0.00145936692694058,1.56183846459079,"8115099","PDGFRB","platelet derived growth factor receptor beta","5159","Downregulated"
-1.06307,7.45508833333333,-9.74826852835541,0.000105644415291364,0.00146019462110597,1.56070762890137,"8169519","WDR44","WD repeat domain 44","54521","Downregulated"
-1.017135,8.38423666666667,-9.74752141867993,0.000105687270230513,0.00146019462110597,1.560245130821,"8000375","ARHGAP17","Rho GTPase activating protein 17","55114","Downregulated"
1.25216,4.33053166666667,9.74032181858428,0.000106101291253189,0.00146469929305863,1.5557865137576,"8169083","ZCCHC18","zinc finger CCHC-type containing 18","644353","Upregulated"
1.055025,7.383765,9.73931963768093,0.000106159073232818,0.00146488962347001,1.55516563113889,"8148517","ADGRB1","adhesion G protein-coupled receptor B1","575","Upregulated"
-1.06789,8.69883,-9.73413519847378,0.000106458577472904,0.00146780590232516,1.55195275014783,"7972069","MYCBP2","MYC binding protein 2","23077","Downregulated"
-1.677745,4.78730166666667,-9.72607083390239,0.000106926423331555,0.00147303645745585,1.54695194002398,"8167027","RGN","regucalcin","9104","Downregulated"
1.668495,7.12829166666667,9.72249975350055,0.00010713436469371,0.00147468083555455,1.54473622702874,"7967202","RHOF","ras homolog family member F, filopodia associated","54509","Upregulated"
-1.170255,7.384905,-9.72140127597336,0.000107198423424051,0.00147487056733152,1.54405451199542,"8142136","CCDC71L","coiled-coil domain containing 71 like","168455","Downregulated"
1.0304,10.70015,9.72074463699277,0.000107236737348999,0.00147487056733152,1.54364696741076,"7986323","NOP35P1","NOP53 pseudogene 1","440311","Upregulated"
1.032725,8.40338166666667,9.71917233585399,0.000107328544002446,0.00147526949033389,1.54267100992894,"8161114","GBA2","glucosylceramidase beta 2","57704","Upregulated"
-1.11129,8.92895333333333,-9.71873056600678,0.000107354355499865,0.00147526949033389,1.54239676826128,"7967624","SLC15A4","solute carrier family 15 member 4","121260","Downregulated"
-1.50034,7.04723666666667,-9.71787660105735,0.000107404271124155,0.00147534654109777,1.54186661117646,"8020495","CABLES1","Cdk5 and Abl enzyme substrate 1","91768","Downregulated"
-1.134935,8.69734833333333,-9.71534973787947,0.000107552129586274,0.00147617281835815,1.54029763227196,"7966268","GIT2","GIT ArfGAP 2","9815","Downregulated"
1.06326,7.23219166666667,9.71533332789847,0.000107553090588848,0.00147617281835815,1.54028744174227,"8134789","PILRB","paired immunoglobin like type 2 receptor beta","29990","Upregulated"
-1.7384,6.19931333333333,-9.71382283149319,0.000107641591466851,0.00147677876846796,1.53934936065055,"8155754","MAMDC2","MAM domain containing 2","256691","Downregulated"
1.205125,3.85783,9.71246773119143,0.000107721060162791,0.00147726035430002,1.53850767059245,"7961844","DNAI7","dynein axonemal intermediate chain 7","55259","Upregulated"
1.503485,7.744075,9.70951506992602,0.000107894454484554,0.00147902908644389,1.53667331006815,"8102076","CENPE","centromere protein E","1062","Upregulated"
1.079645,8.10275,9.70357949902111,0.000108244009217005,0.00148260007194513,1.53298421406618,"8135172","ORAI2","ORAI calcium release-activated calcium modulator 2","80228","Upregulated"
1.411545,5.21651166666667,9.70152612094924,0.000108365244330938,0.00148365030447666,1.53170749911248,"7892552",NA,NA,NA,"Upregulated"
1.047465,9.01252,9.69847206839317,0.000108545855263339,0.00148551226580493,1.52980813297969,"7928300","ANAPC16","anaphase promoting complex subunit 16","119504","Upregulated"
1.064225,8.61872833333333,9.69608967114125,0.000108686990497083,0.00148683267156178,1.52832609121468,"7967736","POLE","DNA polymerase epsilon, catalytic subunit","5426","Upregulated"
1.032885,9.029795,9.68359517027864,0.000109430703044477,0.00149584393897125,1.52054791977762,"8147049","FABP5","fatty acid binding protein 5","2171","Upregulated"
1.10836,6.88916833333333,9.68193086110796,0.000109530217062952,0.00149584393897125,1.51951113185324,"8051547","PRKD3","protein kinase D3","23683","Upregulated"
1.555795,4.79300333333333,9.68151169504164,0.000109555296955031,0.00149584393897125,1.51924998439056,"8121768","PKIB","cAMP-dependent protein kinase inhibitor beta","5570","Upregulated"
1.07854,6.06261166666667,9.6813149044588,0.000109567073811823,0.00149584393897125,1.51912737691619,"7967993","FGF9","fibroblast growth factor 9","2254","Upregulated"
1.470935,8.11223833333333,9.68126045338597,0.000109570332677145,0.00149584393897125,1.51909345156487,"7975324","GALNT16","polypeptide N-acetylgalactosaminyltransferase 16","57452","Upregulated"
1.12279,6.94354,9.67868712654142,0.000109724474299199,0.00149645185075829,1.51748995484204,"8061746","DNMT3B","DNA methyltransferase 3 beta","1789","Upregulated"
1.144485,7.01443666666667,9.67826656849732,0.000109749689748378,0.00149645185075829,1.51722785788537,"8052598","WDPCP","WD repeat containing planar cell polarity effector","51057","Upregulated"
1.12521,10.00549,9.67665717659802,0.000109846246930909,0.00149654275125142,1.5162247664919,"8120022","CDC5L","cell division cycle 5 like","988","Upregulated"
-1.045085,8.02964,-9.6717833813642,0.000110139262714195,0.00149992107590779,1.5131861055771,"8024446","SPPL2B","signal peptide peptidase like 2B","56928","Downregulated"
-2.608295,5.715085,-9.66894799963206,0.000110310148763986,0.00150057610212747,1.51141767277425,"7903777","GSTM5","glutathione S-transferase mu 5","2949","Downregulated"
1.08525,10.7417166666667,9.66857120591909,0.000110332881160121,0.00150057610212747,1.51118262929213,"8046515","H3-3A","H3.3 histone A","3020","Upregulated"
-1.21051,8.11909333333333,-9.66799546377941,0.000110367626936666,0.00150057610212747,1.51082346544685,"7958960","TPCN1","two pore segment channel 1","53373","Downregulated"
-1.03035,11.2352333333333,-9.66580385861006,0.000110500006562395,0.00150115002795107,1.50945609840072,"7919269","RNVU1-18","RNA, variant U1 small nuclear 18","26863","Downregulated"
-1.03035,11.2352333333333,-9.66580385861006,0.000110500006562395,0.00150115002795107,1.50945609840072,"7919349","RNVU1-18","RNA, variant U1 small nuclear 18","26863","Downregulated"
-1.31073,8.66399333333333,-9.66014953322814,0.00011084240444885,0.00150518741473627,1.50592696052378,"8099259","AFAP1","actin filament associated protein 1","60312","Downregulated"
1.01942,7.09613166666667,9.65814383114873,0.000110964158159265,0.00150622648765962,1.50467464026202,"8018343","MIF4GD","MIF4G domain containing","57409","Upregulated"
1.02195,7.06939833333333,9.65402516956437,0.000111214667746575,0.0015090117326641,1.50210226704935,"8178298","GABBR1","gamma-aminobutyric acid type B receptor subunit 1","2550","Upregulated"
1.153615,9.08528333333333,9.64737018204639,0.000111620845108405,0.00151313050249149,1.49794362142784,"8134470","TRRAP","transformation/transcription domain associated protein","8295","Upregulated"
1.22214,7.99201833333333,9.64681917488793,0.000111654552801201,0.00151313050249149,1.49759918138548,"7974566","AP5M1","adaptor related protein complex 5 subunit mu 1","55745","Upregulated"
1.01337,10.0109283333333,9.64465520841759,0.000111787048138075,0.00151430974037977,1.49624628635708,"8136200","CPA4","carboxypeptidase A4","51200","Upregulated"
-1.081,9.66746333333333,-9.64370904724771,0.000111845037523724,0.00151447914372811,1.49565466451207,"8115918","CLTB","clathrin light chain B","1212","Downregulated"
-2.32769,5.16710666666667,-9.6351880769568,0.000112368870149187,0.0015209537680315,1.49032416876051,"8028194","ZNF382","zinc finger protein 382","84911","Downregulated"
-1.17184,3.66751833333333,-9.62773820991701,0.000112829210590241,0.00152468590165004,1.4856601135583,"7896719",NA,NA,NA,"Downregulated"
1.09107,6.58498833333333,9.62702245318055,0.000112873554601536,0.00152468590165004,1.48521183004593,"7979611","ZBTB25","zinc finger and BTB domain containing 25","7597","Upregulated"
-1.193995,7.103235,-9.62450610774513,0.000113029614367889,0.00152555616927751,1.48363557769394,"7925851","WDR37","WD repeat domain 37","22884","Downregulated"
1.184715,8.45606166666667,9.61997235979889,0.000113311428271569,0.00152868562943179,1.48079464086663,"8111677","LIFR","LIF receptor subunit alpha","3977","Upregulated"
-1.087445,8.94289,-9.61929987022264,0.000113353299668652,0.00152868562943179,1.48037313890705,"8137054","CUL1","cullin 1","8454","Downregulated"
1.711005,7.58193166666667,9.61836944369972,0.00011341126093346,0.0015288480790694,1.47978992221447,"7962349","GXYLT1","glucoside xylosyltransferase 1","283464","Upregulated"
1.316515,5.40288833333333,9.61597831069117,0.000113560376681456,0.00152996231728235,1.4782908529736,"8180309","ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","256435","Upregulated"
-1.00136,7.36196666666667,-9.61516052286908,0.000113611428200541,0.00152996231728235,1.47777807859167,"7958692","TCTN1","tectonic family member 1","79600","Downregulated"
-1.194995,9.821875,-9.61483490303582,0.000113631762940783,0.00152996231728235,1.4775738950825,"8032418","AP3D1","adaptor related protein complex 3 subunit delta 1","8943","Downregulated"
1.370155,7.72291166666667,9.61287899521126,0.000113753997775498,0.00153062846791584,1.47634728548909,"8112709","POC5","POC5 centriolar protein","134359","Upregulated"
-1.45306,6.56980333333333,-9.61056252736431,0.000113898965044569,0.00153170187362239,1.47489425595952,"8064014","SLC17A9","solute carrier family 17 member 9","63910","Downregulated"
-1.3099,9.35186666666667,-9.6095617202424,0.000113961663623793,0.00153192632768729,1.47426638761532,"7987172","EMC7","ER membrane protein complex subunit 7","56851","Downregulated"
1.20986,6.22805833333333,9.6031766843914,0.000114362625976058,0.00153607598109109,1.4702592199144,"8034084","AP1M2","adaptor related protein complex 1 subunit mu 2","10053","Upregulated"
1.67414,7.15198333333333,9.60179950546885,0.000114449325336441,0.00153662063940625,1.4693945935158,"8167835","TRO","trophinin","7216","Upregulated"
1.011745,9.807085,9.59336983577238,0.000114981689476998,0.00154190306665953,1.46409971609238,"7974066","PNN","pinin, desmosome associated protein","5411","Upregulated"
1.11694,8.36991666666667,9.58868571051466,0.000115278761729861,0.00154526446429918,1.46115562644463,"8134599","CPSF4","cleavage and polyadenylation specific factor 4","10898","Upregulated"
1.548045,6.73073166666667,9.58722122477287,0.000115371825294305,0.00154526776622063,1.46023488502236,"8004416","CHRNB1","cholinergic receptor nicotinic beta 1 subunit","1140","Upregulated"
-1.12933,8.86086833333333,-9.5851466495567,0.000115503808750365,0.00154593482721758,1.45893034753293,"8058221","TRAK2","trafficking kinesin protein 2","66008","Downregulated"
-1.13273,8.293855,-9.58497893648317,0.00011551448629358,0.00154593482721758,1.45882487443054,"8025877","PLPPR2","phospholipid phosphatase related 2","64748","Downregulated"
1.174215,5.65648833333333,9.57686878334502,0.000116032205236687,0.00155161619990601,1.45372242172606,"8022007",NA,NA,NA,"Upregulated"
1.145705,7.45522333333333,9.57009320121041,0.000116466814088037,0.0015549300355611,1.44945651295304,"8001082","SLC6A10P","solute carrier family 6 member 10, pseudogene","386757","Upregulated"
-1.031465,4.28643333333333,-9.56591075543292,0.000116736041555395,0.00155789978984769,1.44682183664165,"8045539","KYNU","kynureninase","8942","Downregulated"
-1.705315,6.85451333333333,-9.55931342809208,0.000117162199310865,0.00156233470182373,1.44266375217755,"8173041","FAM120C","family with sequence similarity 120 member C","54954","Downregulated"
-1.067835,6.43978666666667,-9.55831963804845,0.000117226551393901,0.00156256704634216,1.44203716610611,"8023392","SNORA37","small nucleolar RNA, H/ACA box 37","677819","Downregulated"
1.54497,6.57433333333333,9.55480935070714,0.000117454188675181,0.00156377150912113,1.43982343832612,"7953442","GPR162","G protein-coupled receptor 162","27239","Upregulated"
-1.08509,7.59871666666667,-9.55479800863318,0.000117454925031199,0.00156377150912113,1.43981628433071,"8123825","SLC35B3","solute carrier family 35 member B3","51000","Downregulated"
1.037095,2.273065,9.55475364414938,0.000117457805337176,0.00156377150912113,1.43978830142581,"7895479",NA,NA,NA,"Upregulated"
1.2995,8.550625,9.54643455363956,0.000117999375766042,0.0015679561623758,1.4345388909873,"7943297","CEP57","centrosomal protein 57","9702","Upregulated"
1.051435,7.52039833333333,9.54630898610439,0.000118007572541483,0.0015679561623758,1.43445962422836,"7987511","CCDC9B","coiled-coil domain containing 9B","388115","Upregulated"
1.091615,8.41831166666667,9.54551443345574,0.00011805945466392,0.00156801980931175,1.4339580260781,"8099570","DCAF16","DDB1 and CUL4 associated factor 16","54876","Upregulated"
1.08935,10.6685,9.54058249293075,0.000118382094832977,0.00157042574169467,1.43084363927744,"7915286","PPT1","palmitoyl-protein thioesterase 1","5538","Upregulated"
1.175685,8.42576666666667,9.53882825574824,0.000118497103167684,0.00157132538597147,1.42973552416523,"8117589","H3C10","H3 clustered histone 10","8357","Upregulated"
-1.275475,8.46223333333333,-9.53767352438058,0.000118572879095553,0.00157170428154643,1.42900600071773,"8007250","NAGLU","N-acetyl-alpha-glucosaminidase","4669","Downregulated"
1.27651,9.03385333333333,9.53520759901815,0.000118734888339979,0.00157259967265564,1.42744782993235,"8104350","ICE1","interactor of little elongation complex ELL subunit 1","23379","Upregulated"
-1.68734,5.99733,-9.52937851568187,0.000119118885524353,0.00157565204088388,1.42376305068835,"8105077","CARD6","caspase recruitment domain family member 6","84674","Downregulated"
1.062185,9.90712666666667,9.52897877988273,0.000119145271771967,0.00157565204088388,1.42351028594771,"8180317","TGIF1","TGFB induced factor homeobox 1","7050","Upregulated"
-1.078515,8.64461166666667,-9.52883697691222,0.000119154633719122,0.00157565204088388,1.42342061737116,"8140579","CACNA2D1","calcium voltage-gated channel auxiliary subunit alpha2delta 1","781","Downregulated"
1.18986,8.50432666666667,9.52795263887297,0.000119213037867176,0.00157579853984254,1.42286138147077,"7996318","CMTM3","CKLF like MARVEL transmembrane domain containing 3","123920","Upregulated"
-1.54783,7.39479833333333,-9.52330419252068,0.000119520585760838,0.00157923688257088,1.41992101090235,"8093878","EVC","EvC ciliary complex subunit 1","2121","Downregulated"
-1.052365,7.461845,-9.5210077468832,0.000119672864588154,0.00158062172637516,1.41846790278039,"7998820","FLJ42627","uncharacterized LOC645644","645644","Downregulated"
1.01978,7.94787833333333,9.51753892046101,0.000119903315574778,0.00158303754904575,1.41627233512686,"8076436","TCF20","transcription factor 20","6942","Upregulated"
1.19908,8.48086666666667,9.51348315616598,0.000120173418715835,0.00158586561779332,1.41370432416644,"8089830","LRRC58","leucine rich repeat containing 58","116064","Upregulated"
1.65261,7.00366833333333,9.51200315032837,0.000120272160495678,0.00158586561779332,1.41276696666368,"7923332","TNNT2","troponin T2, cardiac type","7139","Upregulated"
1.186945,9.238675,9.51180353618286,0.00012028548545027,0.00158586561779332,1.4126405312156,"7974603","PSMA3","proteasome 20S subunit alpha 3","5684","Upregulated"
1.34558,8.46862,9.51146583303991,0.000120308032271554,0.00158586561779332,1.41242662467514,"8042119","PAPOLG","poly(A) polymerase gamma","64895","Upregulated"
-1.25674,7.79138833333333,-9.50949689361259,0.000120439587469184,0.00158697148554073,1.41117932629168,"8128939","TRAF3IP2","TRAF3 interacting protein 2","10758","Downregulated"
