"logFC","AveExpr","t","P.Value","adj.P.Val","B"
1.607845,9.87292833333333,13.5770380455719,1.78870503345263e-05,0.000873291957461468,3.65965466293398
-1.500995,7.49305333333333,-13.5725490176925,1.79191226320709e-05,0.000873576905241676,3.6576812183134
-1.49187,8.881405,-13.5684970250818,1.79481305371077e-05,0.000873711845751572,3.65589930511538
-1.46656,8.20434333333333,-13.5627984081701,1.79890199377686e-05,0.000874423937033402,3.6533923114617
-1.572065,7.10811166666667,-13.5493341585868,1.80860659288603e-05,0.000877859675267146,3.64746453179028
-1.585725,5.44426166666667,-13.5428023739211,1.81333665095561e-05,0.000878874388164031,3.64458658885252
-1.384925,8.77765833333333,-13.5188697236134,1.83079239071988e-05,0.000880840382450583,3.63402911008858
2.93454,6.62291166666667,13.5166355957961,1.83243195000205e-05,0.000880840382450583,3.63304255023594
-1.423365,9.703545,-13.5155443543627,1.83323340652241e-05,0.000880840382450583,3.63256061022586
-2.59831,4.37783333333333,-13.5134146844996,1.83479871812571e-05,0.000880840382450583,3.63161993575581
1.29412,9.41823166666667,13.5102430132384,1.83713281529084e-05,0.000880840382450583,3.63021871787491
1.29412,9.41823166666667,13.5102430132384,1.83713281529084e-05,0.000880840382450583,3.63021871787491
-1.4361,11.4434,-13.5091084145132,1.83796863677931e-05,0.000880840382450583,3.62971737683363
-1.521015,8.07399,-13.5083111485346,1.83855622369329e-05,0.000880840382450583,3.62936506505758
1.63358,8.61580166666667,13.476081635592,1.86249535466522e-05,0.000882446118267285,3.61510434047991
-2.127715,7.35170333333333,-13.469741937817,1.86724730449983e-05,0.000882446118267285,3.61229493031523
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
-1.31842,10.5957266666667,-13.4646685725474,1.87106033425445e-05,0.000882446118267285,3.61004567979063
1.289745,10.5071516666667,13.4597436056222,1.8747705867094e-05,0.000882945349726493,3.6078613611853
2.15159,7.077195,13.4479108887142,1.88372023008745e-05,0.000884647806242728,3.60260985586453
1.40827,8.66698,13.444740308931,1.88612681194557e-05,0.000884647806242728,3.60120188152991
1.79442,6.97009333333333,13.4444386692179,1.88635595528827e-05,0.000884647806242728,3.60106791262699
1.419875,9.55555666666667,13.4283835327134,1.89859973191788e-05,0.000888192285677224,3.59393265646987
-1.62437,9.34930833333333,-13.4248087767668,1.9013385669112e-05,0.000888192285677224,3.59234272594937
1.70129,8.68499666666667,13.4226364957862,1.9030051495788e-05,0.000888192285677224,3.5913763497707
-1.576575,7.706695,-13.4205807953206,1.90458387234147e-05,0.000888192285677224,3.59046168384383
1.888965,6.51099666666667,13.4141082037128,1.90956471031923e-05,0.000888776477142889,3.5875807914035
-1.377395,7.886965,-13.41103974828,1.91193131897534e-05,0.000888776477142889,3.58621453499793
1.858705,6.59868333333333,13.4085627190775,1.9138442926133e-05,0.000888776477142889,3.58511137475969
-1.37838,9.14925,-13.4025245765647,1.91851689396898e-05,0.000889465029892877,3.58242134636208
1.342,9.378165,13.3997485673407,1.92066959934222e-05,0.000889465029892877,3.58118418715296
1.45019,6.36286,13.3939668580511,1.92516224693239e-05,0.000890204416575912,3.57860663320278
1.44465,10.28268,13.3908192746584,1.92761325149783e-05,0.000890204416575912,3.57720290836756
1.81049,7.082,13.3685625426183,1.94504946152224e-05,0.000897012630475155,3.56726711931348
-1.349045,10.3788683333333,-13.3528491293456,1.95747120825355e-05,0.000898031981505303,3.56024183603044
1.25325,11.5658833333333,13.3489653886009,1.96055573018649e-05,0.000898031981505303,3.55850411341272
1.25325,11.5658833333333,13.3489653886009,1.96055573018649e-05,0.000898031981505303,3.55850411341272
1.25325,11.5658833333333,13.3489653886009,1.96055573018649e-05,0.000898031981505303,3.55850411341272
-1.33504,6.59975333333333,-13.3453377661972,1.96344199938691e-05,0.000898031981505303,3.55688050424852
-1.33504,6.59975333333333,-13.3453377661972,1.96344199938691e-05,0.000898031981505303,3.55688050424852
1.274475,8.74037666666667,13.3218546279709,1.98224729084114e-05,0.000905389410742626,3.54635889503022
1.509085,8.92415333333333,13.3151784225853,1.9876321780872e-05,0.000906605323750266,3.54336404569181
1.328625,8.063685,13.3080643722665,1.99338914940886e-05,0.000907987394088467,3.54017103899583
1.292625,10.5132583333333,13.2779125808705,2.01800770875486e-05,0.000917274729266913,3.52661793772427
-1.490515,9.502695,-13.2763561841511,2.01928815374552e-05,0.000917274729266913,3.5259174623566
-1.5833,10.41617,-13.270619468027,2.02401599205124e-05,0.000918169761407766,3.52333483443537
-1.28422,8.76827166666667,-13.2572004080647,2.0351260213395e-05,0.00092072757911513,3.51728906697041
-1.659235,6.80029166666667,-13.2565323216083,2.03568101950372e-05,0.00092072757911513,3.51698790135963
-1.48363,9.53220666666667,-13.2538031787032,2.03795004297039e-05,0.00092072757911513,3.51575746912207
-1.57043,7.85420666666667,-13.2449103238197,2.04536425380155e-05,0.000922825115973308,3.51174627635495
1.3477,7.38302666666667,13.2246253034861,2.06239534395604e-05,0.000929092756014325,3.5025859182374
-1.30848,10.61769,-13.2217337700709,2.06483659023516e-05,0.000929092756014325,3.50127894637239
1.40203,10.06404,13.2160382457151,2.06965511074293e-05,0.000929148711807826,3.49870369036013
-2.899055,5.50096833333333,-13.208131717874,2.07636610063741e-05,0.000929148711807826,3.49512677990952
-1.298755,8.74014666666667,-13.2072798483699,2.07709068452067e-05,0.000929148711807826,3.49474125979304
-1.298755,8.74014666666667,-13.2072798483699,2.07709068452067e-05,0.000929148711807826,3.49474125979304
-1.686095,8.34324333333333,-13.2051385004591,2.07891338648176e-05,0.000929148711807826,3.49377206054741
-1.5145,6.38261333333333,-13.2005185871083,2.08285223295468e-05,0.000929661270786758,3.49168046925745
-1.69145,8.743045,-13.1935277233975,2.0888291908335e-05,0.000931080931287589,3.48851400148541
1.62568,8.77959666666667,13.1803546937501,2.10014655069398e-05,0.000934113769039284,3.48254255490401
1.501645,10.076845,13.1790817429303,2.10124399498581e-05,0.000934113769039284,3.48196518244285
1.536285,8.915205,13.1717297462701,2.10759554407981e-05,0.000934760831741564,3.47862938700163
1.330305,8.38354666666667,13.1708995138566,2.10831421640963e-05,0.000934760831741564,3.47825256539878
-1.35097,9.309425,-13.1606276662303,2.11722967578035e-05,0.000937465379181625,3.47358836256962
-2.35449,6.19931333333333,-13.1564074542812,2.12090544588576e-05,0.000937845798561198,3.47167095352813
2.248885,7.11243166666667,13.1506029627416,2.12597336629949e-05,0.00093883998909382,3.46903268598224
-1.397905,4.58288166666667,-13.1383813520529,2.1366906872458e-05,0.000942323043883754,3.46347368988357
1.51045,10.1587333333333,13.1324836777539,2.14188515016552e-05,0.000943364415939963,3.46078918806555
-1.24035,12.9272,-13.084816299734,2.18441794179079e-05,0.00096056629587005,3.43904532327668
1.439405,7.27467666666667,13.0822771605495,2.18671127209508e-05,0.00096056629587005,3.43788473973116
1.694315,8.23465333333333,13.0640605486882,2.20324757422742e-05,0.000966555131476292,3.42955139061557
1.356525,3.316405,13.0570912039309,2.20961288905878e-05,0.000968072110091976,3.42635997471615
-1.338065,10.4577783333333,-13.0477155428026,2.21821008131111e-05,0.000970301713358698,3.42206383132411
1.79718,7.03422,13.0433188905686,2.22225520809401e-05,0.000970301713358698,3.42004806797925
-2.012755,5.68515666666667,-13.0420283878899,2.22344417602993e-05,0.000970301713358698,3.41945626696658
-1.427905,5.579865,-13.03819214059,2.22698300882518e-05,0.000970573995351467,3.4176966709039
1.3043,10.6904666666667,13.0283512661766,2.2360912469956e-05,0.00097326967648644,3.41318040861304
-1.42038,5.65191,-12.9868671268157,2.27497127633684e-05,0.000988872702467206,3.39410272028668
1.58285,7.00481333333333,12.9806684140258,2.28084883171101e-05,0.000988872702467206,3.39124657628316
1.58285,7.00481333333333,12.9806684140258,2.28084883171101e-05,0.000988872702467206,3.39124657628316
-1.77784,7.91344666666667,-12.9610582904312,2.29956078631064e-05,0.000995688888189665,3.38220151516071
1.3951,10.6327666666667,12.9447738320902,2.31523656698992e-05,0.00100117444118264,3.37467949764792
2.474655,7.205375,12.9404858116614,2.31938516856837e-05,0.00100166754809106,3.37269715333263
1.880915,6.29327666666667,12.9289359078359,2.33060305716486e-05,0.00100520841961682,3.36735423059056
1.56901,9.22911166666667,12.9188485728433,2.34045259226995e-05,0.00100815071105838,3.36268379592832
1.22972,7.367875,12.9080583736032,2.35104259913054e-05,0.00101140394603682,3.35768370948771
1.53277,8.23710333333333,12.8976515901776,2.3613096679775e-05,0.00101426627590437,3.35285715095895
1.2827,10.5706166666667,12.8951470720596,2.36378841968283e-05,0.00101426627590437,3.35169497328881
1.23247,7.522385,12.8707672918307,2.38807777038736e-05,0.00102326267520703,3.34036961869622
-1.443405,8.549155,-12.8679522928329,2.39090116620438e-05,0.00102326267520703,3.33906049850835
1.461625,7.746265,12.8595655517489,2.39933619769789e-05,0.00102555452342422,3.33515845525154
1.244495,9.33741666666667,12.8539011733994,2.40505297151747e-05,0.00102668011272586,3.33252152294223
-2.361705,4.61011,-12.8489889793624,2.41002356149963e-05,0.00102748469305062,3.33023377120947
1.40416,9.23186,12.8294016575703,2.42996411026318e-05,0.00103393221080413,3.3211022932948
1.44625,7.27298166666667,12.8226255048987,2.43690753707237e-05,0.00103393221080413,3.31793990700191
1.44625,7.27298166666667,12.8226255048987,2.43690753707237e-05,0.00103393221080413,3.31793990700191
1.560715,10.0780783333333,12.8219828117692,2.43756730480596e-05,0.00103393221080413,3.31763987573259
-4.25555,4.36939333333333,-12.8186745029042,2.44096682824537e-05,0.00103405690178226,3.31609519488872
-1.65796,9.33246833333333,-12.8123383489924,2.44749323867631e-05,0.00103491403158136,3.31313562250086
-1.45152,7.98691833333333,-12.8106784121156,2.44920640564049e-05,0.00103491403158136,3.31236002530135
1.39169,7.92822666666667,12.8022843487796,2.45789124813014e-05,0.00103628201796506,3.30843633455133
-1.3181,10.52085,-12.8015349821336,2.45866833105805e-05,0.00103628201796506,3.30808592279889
-1.43155,7.379025,-12.7977163756259,2.46263265868805e-05,0.00103664070336708,3.30629996966132
1.25589,7.465955,12.7892047775581,2.47149611833987e-05,0.00103761503270889,3.30231711428551
-1.30042,6.25598166666667,-12.7851321375306,2.47575036928688e-05,0.00103761503270889,3.30041041465843
-1.34365,9.85185166666667,-12.7843689943951,2.47654849983086e-05,0.00103761503270889,3.30005306126904
1.90742,4.99853333333333,12.7835434504859,2.47741223234395e-05,0.00103761503270889,3.29966646271795
-1.34026,6.992045,-12.7796075497595,2.48153507106007e-05,0.00103803609624481,3.29782293984033
1.45373,7.84971166666667,12.7671347801962,2.49465358187562e-05,0.00104113153492517,3.29197694966827
-1.25016,9.52043833333333,-12.7666276860913,2.49518865023961e-05,0.00104113153492517,3.29173914859858
1.67909,5.94429166666667,12.7589419884409,2.5033148639194e-05,0.00104321495649467,3.28813374554528
1.61144,6.878025,12.7425363063518,2.52076509138509e-05,0.00104917394059812,3.280430172112
-1.336405,7.43467,-12.7389650251249,2.52458266907735e-05,0.00104945105034043,3.27875184533777
1.994255,8.028915,12.7232110716144,2.54150437116286e-05,0.00105516796816222,3.27134240715745
-1.1906,9.32305833333333,-12.7051233243025,2.56109741469272e-05,0.00106197833894176,3.26282354392876
1.39594,9.94290166666667,12.6800244151727,2.58857979464574e-05,0.00107124437206588,3.25098167178255
1.602025,7.71102333333333,12.6788464357014,2.5898781256961e-05,0.00107124437206588,3.2504252924071
-2.056105,7.99556666666667,-12.6500571127477,2.62184784324879e-05,0.00108119392438116,3.23681087874487
-1.63589,7.59702666666667,-12.6492460709501,2.62275517324633e-05,0.00108119392438116,3.23642687234139
1.36274,7.43287833333333,12.6484251979064,2.6236738772261e-05,0.00108119392438116,3.23603818505016
-1.504355,7.03689666666667,-12.6433693122493,2.62934065942902e-05,0.00108183659685261,3.23364362099723
1.839355,5.248855,12.6391390154563,2.6340931464274e-05,0.00108183659685261,3.23163930687751
1.182845,5.78557833333333,12.6383500937145,2.63498056896258e-05,0.00108183659685261,3.23126543872954
1.340155,8.53627833333333,12.6281903710562,2.64644022055172e-05,0.00108282556794063,3.22644860228857
1.30445,10.6239166666667,12.6270636202736,2.64771474066669e-05,0.00108282556794063,3.22591414934699
1.3179,10.5182,12.6127742506375,2.66394081865194e-05,0.00108282556794063,3.21913195630583
1.3179,10.5182,12.6127742506375,2.66394081865194e-05,0.00108282556794063,3.21913195630583
1.3179,10.5182,12.6127742506375,2.66394081865194e-05,0.00108282556794063,3.21913195630583
-1.601725,7.47263666666667,-12.6043749113304,2.67353305970882e-05,0.00108282556794063,3.21514163606945
1.216775,9.281395,12.6017578976502,2.67653003504153e-05,0.00108282556794063,3.21389779291857
-1.2577,10.0812483333333,-12.6011992120314,2.67717034666502e-05,0.00108282556794063,3.21363221991727
-1.276555,6.74644166666667,-12.5965960954824,2.68245284871229e-05,0.00108282556794063,3.21144364838655
-2.48201,4.31507333333333,-12.5949384734193,2.68435812068803e-05,0.00108282556794063,3.2106553215588
-2.48201,4.31507333333333,-12.5949384734193,2.68435812068803e-05,0.00108282556794063,3.2106553215588
-2.48201,4.31507333333333,-12.5949384734193,2.68435812068803e-05,0.00108282556794063,3.2106553215588
1.34718,6.81366166666667,12.5944396948986,2.68493172811931e-05,0.00108282556794063,3.21041809292
-2.76787,5.95744333333333,-12.593919181476,2.68553048472794e-05,0.00108282556794063,3.21017051634685
1.24735,7.555525,12.5933636621487,2.68616968231059e-05,0.00108282556794063,3.20990627787856
-1.37543,8.35683666666667,-12.5882875433508,2.69201870401674e-05,0.00108387118243828,3.20749120944318
1.74372,7.75945333333333,12.5753274166203,2.70702015071716e-05,0.00108650976442962,3.20132057472029
-1.38423,9.03533833333333,-12.5709902148329,2.71206240669382e-05,0.00108650976442962,3.19925405285579
-2.000655,6.81478,-12.5677995911318,2.71577873992761e-05,0.00108650976442962,3.19773336233154
1.31561,8.13471666666667,12.567359010835,2.71629238315051e-05,0.00108650976442962,3.19752334487575
-1.31227,9.12369833333333,-12.5667063075326,2.71705353619133e-05,0.00108650976442962,3.19721219779926
-1.38737,9.66494166666667,-12.5647844539399,2.71929616995279e-05,0.00108650976442962,3.19629594280142
-1.354365,4.28643333333333,-12.5605180207587,2.72428249612164e-05,0.00108650976442962,3.19426137612226
-1.265055,9.66386833333333,-12.5601809859514,2.72467685767106e-05,0.00108650976442962,3.19410062120884
-1.312445,7.93842333333333,-12.5478465329098,2.73915552964247e-05,0.00108727966628029,3.18821439917835
1.41806,9.00842333333333,12.5475259877188,2.7395330013105e-05,0.00108727966628029,3.18806134930565
-1.295875,7.45079166666667,-12.5447532725466,2.74280068140833e-05,0.00108727966628029,3.18673729906825
-1.295875,7.45079166666667,-12.5447532725466,2.74280068140833e-05,0.00108727966628029,3.18673729906825
1.761375,6.48779,12.544639757627,2.74293455769421e-05,0.00108727966628029,3.18668308600658
-2.765965,7.09174833333333,-12.5259930958085,2.76503044946475e-05,0.00109473506392185,3.177770805309
1.210965,8.401205,12.519260045396,2.77306029148826e-05,0.00109652539779458,3.17454932599789
-1.764165,7.11347,-12.5166848398632,2.77613872222972e-05,0.00109652539779458,3.17331672473053
-3.351635,7.20323333333333,-12.5093373230243,2.78494411607812e-05,0.00109870005015466,3.16979845088019
1.35633,10.4367733333333,12.4989741526202,2.7974193423045e-05,0.00110231564308536,3.16483252640371
1.23655,9.89397833333333,12.4838480679832,2.81574619094285e-05,0.00110822577919414,3.1575766053716
-1.36721,10.0971866666667,-12.4806521008436,2.81963646506395e-05,0.00110844669866865,3.15604234851287
-1.205895,8.35439166666667,-12.4769099376029,2.82419961879429e-05,0.001108931305507,3.15424536776338
1.46172,10.8137266666667,12.4638260357806,2.8402223014331e-05,0.00111390909270692,3.14795811279874
1.19386,8.23087166666667,12.4546895923835,2.85147419959242e-05,0.00111622254002304,3.1435636945779
1.617425,6.49895666666667,12.4519732311341,2.85482959777775e-05,0.00111622254002304,3.14225654456161
1.402045,7.576105,12.4464150159169,2.86170987159028e-05,0.00111622254002304,3.13958093647564
-1.168835,10.111755,-12.4463082451542,2.86184222899612e-05,0.00111622254002304,3.13952952717858
1.484455,8.71921,12.4428923906905,2.86608045847025e-05,0.00111622254002304,3.13788457895994
-1.355325,10.254175,-12.4424705777707,2.86660433498593e-05,0.00111622254002304,3.13768141718984
1.27297,10.4876933333333,12.4400704627369,2.8695873329721e-05,0.00111622254002304,3.13652529140493
-1.93812,5.97343833333333,-12.4367101864745,2.87376980010206e-05,0.00111644560732007,3.13490627232339
-1.50398,8.42004166666667,-12.4342257122126,2.87686677802992e-05,0.00111644560732007,3.13370893374586
-1.39939,7.8028,-12.410606277136,2.90650576527756e-05,0.00112663472021475,3.12231369452559
-1.32663,7.57524666666667,-12.4053138190998,2.91319612657679e-05,0.00112791501658869,3.11975726571397
-1.47709,9.27130666666667,-12.4019143341781,2.9175030607762e-05,0.00112827060876498,3.11811461001736
-2.445965,7.72018,-12.3982516043235,2.92215188079915e-05,0.0011287574382247,3.11634423193518
1.32329,10.4522033333333,12.38987566885,2.93281553904548e-05,0.00113119156979759,3.11229369841295
-1.60826,7.05174833333333,-12.3879700877333,2.93524796920179e-05,0.00113119156979759,3.11137178025772
-1.394695,4.881455,-12.3830900839702,2.94148799073136e-05,0.00113228584540326,3.10901017180328
-1.83961,7.42649333333333,-12.3759382811122,2.95066111031211e-05,0.00113450534630557,3.10554742219857
-2.274015,8.75273166666667,-12.3687880058898,2.95986587072312e-05,0.00113673187886353,3.10208334696988
-2.58273,5.21215833333333,-12.3605879770438,2.97046354972027e-05,0.00113948761307645,3.09810815562169
1.330585,9.11294,12.3540621265996,2.97892937832482e-05,0.00114020958506667,3.09494262392514
-1.617015,8.05723333333333,-12.3538582344072,2.97919433885336e-05,0.00114020958506667,3.09484369298305
-1.457865,8.516445,-12.3437544541701,2.99235906380745e-05,0.00114235530756681,3.08993910668345
-1.168735,8.33448333333333,-12.3408725716804,2.99612652666613e-05,0.00114235530756681,3.08853942172786
1.2441,9.78303,12.3395558387879,2.99784973514735e-05,0.00114235530756681,3.08789979310543
-1.39497,6.33143833333333,-12.3390408576412,2.99852400760848e-05,0.00114235530756681,3.08764961184737
-1.59859,7.13156,-12.3345888939676,3.00436046006697e-05,0.00114327074558686,3.08548636940637
1.14705,11.2736666666667,12.3313715276733,3.00858667996289e-05,0.00114345763359455,3.08392252590265
1.355745,10.3238683333333,12.3289897412499,3.01171980857862e-05,0.00114345763359455,3.08276455607683
-1.5794,5.77173666666667,-12.3102587564116,3.03649354163673e-05,0.00115155040382549,3.07364993685093
-1.407825,7.93979666666667,-12.3052159375294,3.04320404127953e-05,0.00115278230901575,3.07119362654036
1.3958,9.59941666666667,12.3005826541075,3.049384924959e-05,0.00115381102098136,3.06893588283433
-1.65816,8.80225833333333,-12.2843678294621,3.07113216292379e-05,0.00116072063142876,3.06102768978623
1.1427,8.35011333333333,12.2719409791553,3.08792231808183e-05,0.00116409676133243,3.05495966512071
-3.551305,6.94587,-12.2714429706855,3.08859742999174e-05,0.00116409676133243,3.0547163560281
1.496995,7.17460666666667,12.2700008987246,3.09055331416605e-05,0.00116409676133243,3.05401175401316
1.32755,8.00914333333333,12.2660033620862,3.0959827869345e-05,0.00116452986131312,3.05205809621981
1.29826,8.87422333333333,12.26400736439,3.09869795213811e-05,0.00116452986131312,3.05108237607288
1.16505,10.4501516666667,12.2602105936554,3.10387043908462e-05,0.00116515866978806,3.04922591789489
2.282205,6.94348166666667,12.2423769966712,3.12830189581148e-05,0.0011727082466927,3.04049813139324
1.214025,10.6944083333333,12.2403989002956,3.13102571195546e-05,0.0011727082466927,3.03952924265753
-1.642015,8.7836,-12.2349733405111,3.13851095152589e-05,0.00117419100171863,3.03687092968724
1.27829,8.28391833333333,12.2279311469972,3.14825789818947e-05,0.00117635050939931,3.03341872074056
1.505005,8.33539666666667,12.2257032111757,3.15134893349007e-05,0.00117635050939931,3.03232612115291
-1.15379,6.63972833333333,-12.2224555984626,3.15586105253702e-05,0.00117651181672253,3.03073309619923
2.0584,7.452775,12.2203088481398,3.15884783659172e-05,0.00117651181672253,3.02967982938051
1.47258,8.37935166666667,12.2169932276537,3.16346739972957e-05,0.0011769159107128,3.02805270234966
-1.49278,9.19412666666667,-12.2007090227924,3.18627120979565e-05,0.00118407670170274,3.02005470230658
-2.75528,6.64518833333333,-12.19599815648,3.1929040923287e-05,0.00118521881340322,3.01773891094155
-1.2812,10.8580333333333,-12.1844162820884,3.20928037378697e-05,0.00118997114260562,3.01204152599544
1.70821,8.27575833333333,12.1741266408176,3.22391227226538e-05,0.00119406681790456,3.00697515201728
-1.390115,6.65464666666667,-12.1653527027012,3.23645073598851e-05,0.0011961499492078,3.00265160006756
1.38796,8.43876,12.1651637852336,3.23672133896816e-05,0.0011961499492078,3.0025584716091
1.47815,7.57567166666667,12.1591458083003,3.24535533020008e-05,0.00119692255661952,2.99959108207374
1.154535,9.290415,12.1586962840163,3.2460013473509e-05,0.00119692255661952,2.99936936674294
1.611785,7.15482,12.1503034572659,3.25809055669531e-05,0.00119910657787564,2.99522829332454
-1.301645,6.37816833333333,-12.1495857513928,3.25912680715216e-05,0.00119910657787564,2.99487403651564
-1.47062,6.93938166666667,-12.1463109832279,3.26385995307624e-05,0.00119952257017196,2.99325735122519
1.32017,8.00283833333333,12.1370571138163,3.27727860745339e-05,0.00120204479549041,2.98868648903269
-1.294445,10.0883133333333,-12.1366001001599,3.27794298076492e-05,0.00120204479549041,2.98846065878688
-2.74029,6.49266,-12.1221578536453,3.29901975680749e-05,0.00120633020350035,2.9813196229736
1.770515,6.228485,12.1189334151499,3.30374715220709e-05,0.00120633020350035,2.97972409309651
1.472185,9.52964833333333,12.1182153240456,3.30480103841927e-05,0.00120633020350035,2.97936870505484
1.513815,10.413045,12.1167859230005,3.30690003370132e-05,0.00120633020350035,2.97866122074824
1.93415,7.74782,12.1162115777969,3.3077438682038e-05,0.00120633020350035,2.97837692358469
-1.6107,5.98316833333333,-12.105948848771,3.32286468762563e-05,0.00121018191957606,2.97329460894128
1.607795,5.86900666666667,12.1041156240979,3.32557424516351e-05,0.00121018191957606,2.9723862934987
1.30093,10.2132733333333,12.0942096213745,3.34026055340439e-05,0.00121322393146563,2.9674756848708
-1.178455,8.61612166666667,-12.0935635991434,3.34122096631524e-05,0.00121322393146563,2.96715529527261
1.4294,11.1103666666667,12.0866652145389,3.35149673295042e-05,0.00121497398516161,2.96373300250027
-1.393235,10.0914366666667,-12.0854314697951,3.35333841596395e-05,0.00121497398516161,2.96312073006307
1.24377,9.78205666666667,12.0769716322379,3.36599896643893e-05,0.00121823551723388,2.95892062785539
1.9662,11.77925,12.0671133160641,3.38082327335925e-05,0.00122210057505065,2.95402241231854
-1.278465,6.71480333333333,-12.0649949254994,3.38401877105055e-05,0.00122210057505065,2.95296933127744
1.25297,6.07268333333333,12.0599650667528,3.39162030421047e-05,0.00122351875698046,2.95046816092051
1.23042,9.14446,12.0561373331445,3.39741852218432e-05,0.00122405742601535,2.9485640491387
1.2704,7.12873333333333,12.0531405184554,3.40196619452477e-05,0.00122405742601535,2.94707284729253
-1.12998,7.97459833333333,-12.0517083449243,3.40414204429894e-05,0.00122405742601535,2.94636007001481
-1.23938,8.843695,-12.04818529844,3.40950143861108e-05,0.00122466202159043,2.94460631891977
-2.63638,4.81085666666667,-12.0413179599282,3.41997679957455e-05,0.00122606126749496,2.94118629070786
-1.26435,7.89085666666667,-12.0369146402924,3.42671345538653e-05,0.00122606126749496,2.93899232728838
-1.413205,7.87629,-12.0329541346423,3.43278595910637e-05,0.00122606126749496,2.93701829540965
-1.352785,6.56135,-12.0321417776292,3.43403307837006e-05,0.00122606126749496,2.93661331076637
-1.582635,7.80604833333333,-12.0312134728143,3.43545885034718e-05,0.00122606126749496,2.93615048837985
2.62691,4.66886666666667,12.0284943426207,3.43963912987256e-05,0.00122606126749496,2.93479460887603
1.80766,7.91586666666667,12.0266093134844,3.44254060150426e-05,0.00122606126749496,2.93385446532761
1.39316,9.563545,12.0246329180658,3.44558579189222e-05,0.00122606126749496,2.93286859170661
-1.24785,10.524465,-12.0240161363065,3.44653676419882e-05,0.00122606126749496,2.93256089218684
-1.444115,8.26456666666667,-12.021320834803,3.45069607653523e-05,0.00122623081387827,2.93121607322582
-1.371665,8.657025,-12.0182630660546,3.45542187469101e-05,0.00122660108914271,2.92969002809791
-1.37006,9.04675833333333,-11.9995102375713,3.4845712234876e-05,0.00123445796074054,2.92032233554078
-1.18416,10.0351133333333,-11.9992549258786,3.48497006666098e-05,0.00123445796074054,2.9201946952084
-1.83552,6.63255666666667,-11.9923635451872,3.49575592690533e-05,0.00123696264716437,2.91674837472495
-1.16569,10.4300866666667,-11.9870795857767,3.50405252363949e-05,0.00123733825849056,2.91410454093293
1.37563,7.959755,11.9869542719419,3.50424956529597e-05,0.00123733825849056,2.91404182559098
1.5364,10.1341916666667,11.9800261124878,3.51516356935443e-05,0.00123987713314401,2.91057347321418
1.19112,10.3410433333333,11.9689467803594,3.5327000054411e-05,0.00124474404318701,2.90502271433204
1.29778,8.78170666666667,11.9565606590217,3.55242655860034e-05,0.00125037153405619,2.89881103743235
1.29952,8.92819333333333,11.9466567151034,3.56829299131805e-05,0.00125462990213218,2.89383945184359
-1.404005,8.83414166666667,-11.9427069720196,3.57464379858407e-05,0.00125505192460918,2.89185558490072
1.481725,7.74171166666667,11.9405716025965,3.57808279290955e-05,0.00125505192460918,2.89078275810582
1.17069,8.73369833333333,11.9351546412068,3.58682420048335e-05,0.00125505192460918,2.88806035464329
-1.429705,7.98023,-11.9350090460741,3.58705949461118e-05,0.00125505192460918,2.88798716546966
-1.183765,6.90086166666667,-11.9336006206561,3.58933656563739e-05,0.00125505192460918,2.88727911748924
-1.21002,6.278125,-11.9318873078729,3.59210885110536e-05,0.00125505192460918,2.88641768064856
-1.63039,6.19624333333333,-11.9267641937729,3.60041349174705e-05,0.00125547123893079,2.88384107622604
2.69124,6.17361333333333,11.9264952805673,3.60085002606512e-05,0.00125547123893079,2.88370579860043
1.32215,11.8743166666667,11.9144199455912,3.62051644386834e-05,0.0012610076990741,2.8776280553625
-1.343345,8.92395666666667,-11.9087739144225,3.62975506022517e-05,0.00126290443302317,2.87478414624726
1.260415,8.60889833333333,11.9008854697148,3.64270932762256e-05,0.001266088648036,2.87080842936807
-1.41657,7.610255,-11.874950432264,3.68568355937259e-05,0.00127882429578731,2.8577184094915
-1.13623,10.10528,-11.8721768411773,3.69031451713519e-05,0.00127882429578731,2.85631678956111
1.372965,6.97631166666667,11.8692752639808,3.69516648022887e-05,0.00127882429578731,2.85485013551684
-1.421265,9.196535,-11.8684228883744,3.69659322946206e-05,0.00127882429578731,2.85441921764379
1.70958,6.36905333333333,11.8663257451614,3.70010628693934e-05,0.00127882429578731,2.85335887422629
-3.092905,5.27140666666667,-11.8649604566043,3.70239547448409e-05,0.00127882429578731,2.85266846366228
1.30547,8.82986166666667,11.8559763613991,3.71750069239025e-05,0.0012824546645729,2.84812329252009
